expt_id,gDNA_well_id,Location_Code,Date,Sex,mosquito_id,notes,FreezerBox,Tube.Info,collected_outside
113,B11,PTB803,1/22/2014,M,IQT03172,,,,no
113,C11,PTB803,1/22/2014,M,IQT03173,,,,no
113,D11,PTB803,1/22/2014,M,IQT03174,,,,no
113,E11,PTB803,1/22/2014,M,IQT03175,,,,no
113,F11,PTB803,1/22/2014,M,IQT03176,,,,no
113,G11,PTB803,1/22/2014,M,IQT03177,,,,no
113,H11,PTB803,1/22/2014,M,IQT03178,,,,no
113,A12,PTB803,1/22/2014,M,IQT03179,,,,no
113,B12,PTA662B,1/15/2014,M,IQT03180,,,,no
113,C12,PTA662B,1/15/2014,M,IQT03181,,,,no
113,D12,PTA662B,1/15/2014,M,IQT03182,,,,no
113,E12,PTA662B,1/15/2014,M,IQT03183,,,,no
113,F12,PTA662B,1/15/2014,M,IQT03184,,,,no
113,G12,PTA662B,1/15/2014,M,IQT03185,,,,no
114,A01,PTA662B,1/15/2014,M,IQT03186,,,,no
114,B01,PTB794,1/11/2014,M,IQT03187,,,,no
114,C01,PTB794,1/11/2014,M,IQT03188,,,,no
114,D01,PTB794,1/11/2014,M,IQT03189,,,,no
114,E01,PTB794,1/11/2014,M,IQT03190,,,,no
114,F01,PTB794,1/11/2014,M,IQT03191,,,,no
114,G01,PTE044,2/26/2014,M,IQT03192,,,,no
114,H01,PTE044,2/26/2014,M,IQT03193,,,,no
114,A02,PTE044,2/26/2014,M,IQT03194,,,,no
114,B02,PTE044,2/26/2014,M,IQT03195,,,,no
114,C02,PTE044,2/26/2014,M,IQT03196,,,,no
114,D02,PTA812,2/24/2014,M,IQT03197,,,,no
114,E02,PTA812,2/24/2014,M,IQT03198,,,,no
114,F02,PTA812,2/24/2014,M,IQT03199,,,,no
114,G02,PTA812,2/24/2014,M,IQT03200,,,,no
114,H02,PTA812,2/24/2014,M,IQT03201,,,,no
114,A03,PTA812,2/24/2014,M,IQT03202,,,,no
114,B03,PTA870,2/16/2014,M,IQT03203,,,,no
114,C03,PTA870,2/16/2014,M,IQT03204,,,,no
114,D03,PTA870,2/16/2014,M,IQT03205,,,,no
114,E03,PTA870,2/16/2014,M,IQT03206,,,,no
114,F03,PTA870,2/16/2014,M,IQT03207,,,,no
114,G03,PTA870,2/16/2014,M,IQT03208,,,,no
114,H03,PTA870,2/16/2014,M,IQT03209,,,,no
114,A04,PTA870,2/16/2014,M,IQT03210,,,,no
114,B04,PTA870,2/16/2014,M,IQT03211,,,,no
114,C04,PTA870,2/16/2014,M,IQT03212,,,,no
114,D04,PTA870,2/16/2014,M,IQT03213,,,,no
114,E04,PTA870,2/16/2014,M,IQT03214,,,,no
114,F04,PTA870,2/16/2014,M,IQT03215,,,,no
114,G04,PTA870,2/16/2014,M,IQT03216,,,,no
114,H04,PTB117,2/10/2014,M,IQT03217,,,,no
114,A05,PTB117,2/10/2014,M,IQT03218,,,,no
114,B05,PTB117,2/10/2014,M,IQT03219,,,,no
114,C05,PTB117,2/10/2014,M,IQT03220,,,,no
114,D05,PTB117,2/10/2014,M,IQT03221,,,,no
114,E05,PTB117,2/10/2014,M,IQT03222,,,,no
114,F05,PTB117,2/10/2014,M,IQT03223,,,,no
114,G05,PTB117,2/10/2014,M,IQT03224,,,,no
114,H05,PTB117,2/10/2014,M,IQT03225,,,,no
114,A06,PTB117,2/10/2014,M,IQT03226,,,,no
114,B06,PTB772,2/21/2014,M,IQT03227,,,,no
114,C06,PTB772,2/21/2014,M,IQT03228,,,,no
114,D06,PTB772,2/21/2014,M,IQT03229,,,,no
114,E06,PTB772,2/21/2014,M,IQT03230,,,,no
114,F06,PTB772,2/21/2014,M,IQT03231,,,,no
114,G06,PTA164,2/18/2014,M,IQT03232,,,,no
114,H06,PTA164,2/18/2014,M,IQT03233,,,,no
114,A07,PTA164,2/18/2014,M,IQT03234,,,,no
114,B07,PTA164,2/18/2014,M,IQT03235,,,,no
114,C07,PTA164,2/18/2014,M,IQT03236,,,,no
114,D07,PTA164,2/18/2014,M,IQT03237,,,,no
114,E07,PTA164,2/18/2014,M,IQT03238,,,,no
114,F07,PTE015,2/1/2014,M,IQT03239,,,,no
114,G07,PTE015,2/1/2014,M,IQT03240,,,,no
114,H07,PTE015,2/1/2014,M,IQT03241,,,,no
114,A08,PTE015,2/1/2014,M,IQT03242,,,,no
114,B08,PTE015,2/1/2014,M,IQT03243,,,,no
114,C08,PTE015,2/1/2014,M,IQT03244,,,,no
114,D08,PTA164B,2/3/2014,M,IQT03245,,,,no
114,E08,PTA164B,2/3/2014,M,IQT03246,,,,no
114,F08,PTA164B,2/3/2014,M,IQT03247,,,,no
114,G08,PTA164B,2/3/2014,M,IQT03248,,,,no
114,H08,PTA164B,2/3/2014,M,IQT03249,,,,no
114,A09,PTB845,2/19/2014,M,IQT03250,,,,no
114,B09,PTB845,2/19/2014,M,IQT03251,,,,no
114,C09,PTB845,2/19/2014,M,IQT03252,,,,no
114,D09,PTB845,2/19/2014,M,IQT03253,,,,no
114,E09,PTB845,2/19/2014,M,IQT03254,,,,no
114,F09,PTB845,2/19/2014,M,IQT03255,,,,no
114,G09,PTB845,2/19/2014,M,IQT03256,,,,no
114,H09,PTB845,2/19/2014,M,IQT03257,,,,no
114,A10,PTB845,2/19/2014,M,IQT03258,,,,no
114,B10,PTB845,2/19/2014,M,IQT03259,,,,no
114,C10,PTB845,2/19/2014,M,IQT03260,,,,no
114,D10,PTB845,2/19/2014,M,IQT03261,,,,no
114,E10,PTB845,2/19/2014,M,IQT03262,,,,no
114,F10,PTB845,2/19/2014,M,IQT03263,,,,no
114,G10,PTA823A,2/16/2017,M,IQT03264,,,,no
114,H10,PTA823A,2/16/2017,M,IQT03265,,,,no
114,A11,PTA823A,2/16/2017,M,IQT03266,,,,no
114,B11,PTA823A,2/16/2017,M,IQT03267,,,,no
114,C11,PTA823A,2/16/2017,M,IQT03268,,,,no
114,D11,PTA823A,2/16/2017,M,IQT03269,,,,no
114,E11,PTA823A,2/16/2017,M,IQT03270,,,,no
114,F11,PTA823A,2/16/2017,M,IQT03271,,,,no
114,G11,PTA823A,2/16/2017,M,IQT03272,,,,no
114,H11,PTA823A,2/16/2017,M,IQT03273,,,,no
114,A12,PTD418,2/18/2014,M,IQT03274,,,,no
114,B12,PTD418,2/18/2014,M,IQT03275,,,,no
114,C12,PTD418,2/18/2014,M,IQT03276,,,,no
114,D12,PTD418,2/18/2014,M,IQT03277,,,,no
114,E12,PTD418,2/18/2014,M,IQT03278,,,,no
114,F12,PTD418,2/18/2014,M,IQT03279,,,,no
114,G12,PTD418,2/18/2014,M,IQT03280,,,,no
117,A01,PTA449,2/19/2014,M,IQT03281,,,,no
117,B01,PTB442,2/3/2014,M,IQT03282,,,,no
117,C01,PTA891,2/1/2014,M,IQT03283,,,,no
117,D01,PTA644,2/1/2014,M,IQT03284,,,,no
117,E01,PTA644,2/1/2014,M,IQT03285,,,,no
117,F01,PTA644,2/1/2014,M,IQT03286,,,,no
117,G01,PTA644,2/1/2014,M,IQT03287,,,,no
117,H01,PTB344,2/11/2014,M,IQT03288,,,,no
117,A02,PTB125,2/10/2014,M,IQT03289,,,,no
117,B02,PTA876,2/1/2014,M,IQT03290,,,,no
117,C02,PTA876,2/1/2014,M,IQT03291,,,,no
117,D02,PTA819A,2/1/2014,M,IQT03292,,,,no
117,E02,PTA819A,2/1/2014,M,IQT03293,,,,no
117,F02,PTA819A,2/1/2014,M,IQT03294,,,,no
117,G02,PTA819A,2/1/2014,M,IQT03295,,,,no
117,H02,PTA819A,2/1/2014,M,IQT03296,,,,no
117,A03,PTA405,2/10/2014,M,IQT03297,,,,no
117,B03,PTA252,2/17/2014,M,IQT03298,,,,no
117,C03,PTG087,2/1/2014,F,IQT03299,,,,no
117,D03,PTB8801,2/10/2014,M,IQT03300,,,,no
117,E03,PTB031,2/18/2014,M,IQT03301,,,,no
117,F03,PTA687,1/19/2014,M,IQT03302,,,,no
117,G03,PTA261,2/19/2014,M,IQT03303,,,,no
117,H03,PTA261,2/19/2014,M,IQT03304,,,,no
117,A04,PTA261,2/19/2014,M,IQT03305,,,,no
117,B04,PTA261,2/19/2014,M,IQT03306,,,,no
117,C04,PTA261,2/19/2014,M,IQT03307,,,,no
117,D04,PTA670,2/1/2014,M,IQT03308,,,,no
117,E04,PTA670,2/1/2014,M,IQT03309,,,,no
117,F04,PTA670,2/1/2014,M,IQT03310,,,,no
117,G04,PTA670,2/1/2014,M,IQT03311,,,,no
117,H04,PTA951,2/19/2014,M,IQT03312,,,,no
117,A05,PTA137,2/19/2014,M,IQT03313,,,,no
117,B05,PTA101,2/10/2014,M,IQT03314,,,,no
117,C05,PTA194,2/10/2014,M,IQT03315,,,,no
117,D05,PTC496,2/1/2014,F,IQT03316,,,,no
117,E05,PTC496,2/1/2014,F,IQT03317,,,,no
117,F05,PTA721,2/26/2014,M,IQT03318,,,,no
117,G05,PTB821,2/10/2014,M,IQT03319,,,,no
117,H05,PTA794,2/21/2014,M,IQT03320,,,,no
117,A06,PTA794,2/21/2014,M,IQT03321,,,,no
117,B06,PTA794,2/21/2014,M,IQT03322,,,,no
117,C06,PTA340E,2/20/2014,M,IQT03323,,,,no
117,D06,PTA669,2/19/2014,M,IQT03324,,,,no
117,E06,PTA669,2/19/2014,M,IQT03325,,,,no
117,F06,PTA669,2/19/2014,M,IQT03326,,,,no
117,G06,PTD417,2/24/2014,M,IQT03327,,,,no
117,H06,PTA675,2/13/2014,M,IQT03328,,,,no
117,A07,PTA675,2/13/2014,M,IQT03329,,,,no
117,B07,PTA675,2/13/2014,M,IQT03330,,,,no
117,C07,PTB915,2/20/2014,M,IQT03331,,,,no
117,D07,PTA86A,2/1/2014,M,IQT03332,,,,no
117,E07,PTA86A,2/1/2014,M,IQT03333,,,,no
117,F07,PTA320,2/26/2014,M,IQT03334,,,,no
117,G07,PTA320,2/26/2014,M,IQT03335,,,,no
117,H07,PTA506,2/20/2014,M,IQT03336,,,,no
117,A08,PTA255,2/7/2014,M,IQT03337,,,,no
117,B08,PTA255,2/7/2014,M,IQT03338,,,,no
117,C08,PTA255,2/7/2014,M,IQT03339,,,,no
117,D08,SAB013,2/27/2014,M,IQT03340,,,,no
117,E08,PTA917,2/28/2014,M,IQT03341,,,,no
117,F08,PTA917,2/28/2014,M,IQT03342,,,,no
117,G08,PTB118,2/1/2014,M,IQT03343,,,,no
117,H08,PTA811,2/1/2014,M,IQT03344,,,,no
117,A09,PTA228,2/20/2014,M,IQT03345,,,,no
117,B09,PTE070,2/1/2014,M,IQT03346,,,,no
117,C09,PTA422,2/21/2014,M,IQT03347,,,,no
117,D09,PTA595,2/10/2014,M,IQT03348,,,,no
117,E09,PTA595,2/10/2014,M,IQT03349,,,,no
117,F09,PTA849A,2/1/2014,F,IQT03350,,,,no
117,G09,PTG096,2/1/2014,M,IQT03351,,,,no
117,H09,PTG174,2/1/2014,M,IQT03352,,,,no
117,A10,PTG174,2/1/2014,M,IQT03353,,,,no
117,B10,PTA170,2/26/2014,M,IQT03354,,,,no
117,C10,PTE002,2/1/2014,M,IQT03355,,,,no
117,D10,PTB856,2/1/2014,M,IQT03356,,,,no
117,E10,PTB961,2/18/2014,M,IQT03357,,,,no
117,F10,PTB691B,2/3/2014,M,IQT03358,,,,no
117,G10,PTB691B,2/3/2014,M,IQT03359,,,,no
117,H10,PTB691B,2/3/2014,M,IQT03360,,,,no
117,A11,PTB691B,2/3/2014,M,IQT03361,,,,no
117,B11,PTB691B,2/3/2014,M,IQT03362,,,,no
117,C11,PTB691B,2/3/2014,M,IQT03363,,,,no
117,D11,PTB691B,2/3/2014,M,IQT03364,,,,no
117,E11,PTB691B,2/3/2014,M,IQT03365,,,,no
117,F11,PTB691B,2/3/2014,M,IQT03366,,,,no
117,G11,PTB691B,2/3/2014,M,IQT03367,,,,no
117,H11,PTB691B,2/3/2014,M,IQT03368,,,,no
117,A12,PTB691B,2/3/2014,M,IQT03369,,,,no
117,B12,PTB691B,2/3/2014,M,IQT03370,,,,no
117,C12,PTB691B,2/3/2014,M,IQT03371,,,,no
117,D12,PTB691B,2/3/2014,M,IQT03372,,,,no
117,E12,PTB691B,2/3/2014,M,IQT03373,,,,no
117,F12,PTB691B,2/3/2014,M,IQT03374,,,,no
117,G12,PTB691B,2/3/2014,M,IQT03375,,,,no
118,A01,PTB095,2/21/2014,M,IQT03376,,,,no
118,B01,PTB095,2/21/2014,M,IQT03377,,,,no
118,C01,PTB095,2/21/2014,M,IQT03378,,,,no
118,D01,PTB095,2/21/2014,M,IQT03379,,,,no
118,E01,PTB095,2/21/2014,M,IQT03380,,,,no
118,F01,PTB095,2/21/2014,M,IQT03381,,,,no
118,G01,PTB095,2/21/2014,M,IQT03382,,,,no
118,H01,PTB095,2/21/2014,M,IQT03383,,,,no
118,A02,PTB095,2/21/2014,M,IQT03384,,,,no
118,B02,PTB095,2/21/2014,M,IQT03385,,,,no
118,C02,PTB095,2/21/2014,M,IQT03386,,,,no
118,D02,PTB095,2/21/2014,M,IQT03387,,,,no
118,E02,PTB095,2/21/2014,M,IQT03388,,,,no
118,F02,PTB095,2/21/2014,M,IQT03389,,,,no
118,G02,PTB095,2/21/2014,M,IQT03390,,,,no
118,H02,PTB095,2/21/2014,M,IQT03391,,,,no
118,A03,PTB095,2/21/2014,M,IQT03392,,,,no
118,B03,PTB095,2/21/2014,M,IQT03393,,,,no
118,C03,PTB095,2/21/2014,M,IQT03394,,,,no
118,D03,PTB095,2/21/2014,M,IQT03395,,,,no
118,E03,PTB095,2/21/2014,M,IQT03396,,,,no
118,F03,PTB095,2/21/2014,M,IQT03397,,,,no
118,G03,PTB095,2/21/2014,M,IQT03398,,,,no
118,H03,PTA155,2/7/2014,M,IQT03399,,,,no
118,A04,PTA155,2/7/2014,M,IQT03400,,,,no
118,B04,PTA823A,2/1/2014,M,IQT03401,,,,no
118,C04,PTA823A,2/1/2014,M,IQT03402,,,,no
118,D04,PTA823A,2/1/2014,M,IQT03403,,,,no
118,E04,PTA705,2/9/2014,M,IQT03404,,,,no
118,F04,PTB876,2/20/2014,M,IQT03405,,,,no
118,G04,PTA155,2/3/2014,M,IQT03406,,,,no
118,H04,PTA155,2/3/2014,M,IQT03407,,,,no
118,A05,MYC606,2/10/2014,M,IQT03408,,,,no
118,B05,MYC606,2/10/2014,M,IQT03409,,,,no
118,C05,PTA822,2/18/2014,M,IQT03410,,,,no
118,D05,PTA140,2/11/2014,M,IQT03411,,,,no
118,E05,PTG666,2/19/2014,M,IQT03412,,,,no
118,F05,PTA810,2/1/2014,M,IQT03413,,,,no
118,G05,MYC616,2/19/2014,M,IQT03414,,,,no
118,H05,MYC616,2/19/2014,M,IQT03415,,,,no
118,A06,PTD285,2/19/2014,M,IQT03416,,,,no
118,B06,PTB110,2/6/2014,M,IQT03417,,,,no
118,C06,PTB110,2/6/2014,M,IQT03418,,,,no
118,D06,PTA943,2/23/2014,M,IQT03419,,,,no
118,E06,unknown,2/16/2014,M,IQT03420,,,,no
118,F06,PTB928B,2/1/2014,M,IQT03421,,,,no
118,G06,PTB928B,2/1/2014,M,IQT03422,,,,no
118,H06,PTB219,2/1/2014,M,IQT03423,,,,no
118,A07,PTA269,2/13/2014,M,IQT03424,,,,no
118,B07,PTA633,2/19/2014,M,IQT03425,,,,no
118,C07,PTA633,2/19/2014,M,IQT03426,,,,no
118,D07,PAE040,2/18/2014,M,IQT03427,,,,no
118,E07,PTA059,2/1/2014,M,IQT03428,,,,no
118,F07,PTA213,2/7/2014,M,IQT03429,,,,no
118,G07,PTA643,2/20/2014,M,IQT03430,,,,no
118,H07,PTA810,2/18/2014,M,IQT03431,,,,no
118,A08,PTA810,2/18/2014,M,IQT03432,,,,no
118,B08,PTA810,2/18/2014,M,IQT03433,,,,no
118,C08,SA714,4/1/2014,M,IQT03434,,,,no
118,D08,SA714,4/1/2014,M,IQT03435,,,,no
118,E08,SA714,4/1/2014,M,IQT03436,,,,no
118,F08,SA714,4/1/2014,M,IQT03437,,,,no
118,G08,SA714,4/1/2014,M,IQT03438,,,,no
118,H08,SA714,4/1/2014,M,IQT03439,,,,no
118,A09,SA714,4/1/2014,M,IQT03440,,,,no
118,B09,SA714,4/1/2014,M,IQT03441,,,,no
118,C09,SA714,4/1/2014,M,IQT03442,,,,no
118,D09,SA714,4/1/2014,M,IQT03443,,,,no
118,E09,SA714,4/1/2014,M,IQT03444,,,,no
118,F09,SA714,4/1/2014,M,IQT03445,,,,no
118,G09,SA714,4/1/2014,M,IQT03446,,,,no
118,H09,SAB583,4/4/2014,M,IQT03447,,,,no
118,A10,SAB583,4/4/2014,M,IQT03448,,,,no
118,B10,SAB583,4/4/2014,M,IQT03449,,,,no
118,C10,SAB583,4/4/2014,M,IQT03450,,,,no
118,D10,SAB583,4/4/2014,M,IQT03451,,,,no
118,E10,SAB583,4/4/2014,M,IQT03452,,,,no
118,F10,SAB583,4/4/2014,M,IQT03453,,,,no
118,G10,SAB583,4/4/2014,M,IQT03454,,,,no
118,H10,SAB583,4/4/2014,M,IQT03455,,,,no
118,A11,SAB583,4/4/2014,M,IQT03456,,,,no
118,B11,SAB583,4/4/2014,M,IQT03457,,,,no
118,C11,SAB583,4/4/2014,M,IQT03458,,,,no
118,D11,SAB583,4/4/2014,M,IQT03459,,,,no
118,E11,SAB583,4/4/2014,M,IQT03460,,,,no
118,F11,SAB289,4/11/2014,M,IQT03461,,,,no
118,G11,SAB289,4/11/2014,M,IQT03462,,,,no
118,H11,SAB289,4/11/2014,M,IQT03463,,,,no
118,A12,SAB289,4/11/2014,M,IQT03464,,,,no
118,B12,SAB289,4/11/2014,M,IQT03465,,,,no
118,C12,SAB289,4/11/2014,M,IQT03466,,,,no
118,D12,SAB289,4/11/2014,M,IQT03467,,,,no
118,E12,SAB289,4/11/2014,M,IQT03468,,,,no
118,F12,SAB289,4/11/2014,M,IQT03469,,,,no
118,G12,SAB289,4/11/2014,M,IQT03470,,,,no
120,A01,MYC737,12/5/2000,M,IQT03471,,,,no
120,B01,MYC760,12/5/2000,M,IQT03472,,,,no
120,C01,MYC758,12/5/2000,M,IQT03473,,,,no
120,D01,MYC758,12/5/2000,M,IQT03474,,,,no
120,E01,MYC734,12/5/2000,M,IQT03475,,,,no
120,F01,MYC734,12/5/2000,M,IQT03476,,,,no
120,G01,MYC734,12/5/2000,M,IQT03477,,,,no
120,H01,MYC734,12/5/2000,M,IQT03478,,,,no
120,A02,MYC734,12/5/2000,M,IQT03479,,,,no
120,B02,MYC734,12/5/2000,M,IQT03480,,,,no
120,C02,MYC734,12/5/2000,M,IQT03481,,,,no
120,D02,MYC734,12/5/2000,M,IQT03482,,,,no
120,E02,MYC210,12/7/2000,M,IQT03483,,,,no
120,F02,MYC272,12/6/2000,M,IQT03484,,,,no
120,G02,MYC272,12/6/2000,M,IQT03485,,,,no
120,H02,MYC735B,12/5/2000,M,IQT03486,,,,no
120,A03,MYC742,12/5/2000,M,IQT03487,,,,no
120,B03,MYC742,12/5/2000,M,IQT03488,,,,no
120,C03,MYC417,12/6/2000,M,IQT03489,,,,no
120,D03,MYC417,12/6/2000,M,IQT03490,,,,no
120,E03,MYC759,12/5/2000,M,IQT03491,,,,no
120,F03,MYC759,12/5/2000,M,IQT03492,,,,no
120,G03,MYC270,12/6/2000,M,IQT03493,,,,no
120,H03,MYC877,9/29/2000,M,IQT03494,,,,no
120,A04,MYC966,12/5/2000,M,IQT03495,,,,no
120,B04,MYC966,12/5/2000,M,IQT03496,,,,no
120,C04,MYC403,9/27/2000,M,IQT03497,,,,no
120,D04,MYC198,12/6/2000,M,IQT03498,,,,no
120,E04,MYC446,12/6/2000,M,IQT03499,,,,no
120,F04,MYC440,12/6/2000,M,IQT03500,,,,no
120,G04,MYC440,12/6/2000,M,IQT03501,,,,no
120,H04,MYC440,12/6/2000,M,IQT03502,,,,no
120,A05,MYC440,12/6/2000,M,IQT03503,,,,no
120,B05,MYC411,12/6/2000,M,IQT03504,,,,no
120,C05,MYC413,12/6/2000,M,IQT03505,,,,no
120,D05,MYC413,12/6/2000,M,IQT03506,,,,no
120,E05,MYC448,12/5/2000,M,IQT03507,,,,no
120,F05,MYC448,12/5/2000,M,IQT03508,,,,no
120,G05,MYC204,12/6/2000,M,IQT03509,,,,no
120,H05,MYC756,12/5/2000,M,IQT03510,,,,no
120,A06,MYC756,12/5/2000,M,IQT03511,,,,no
120,B06,MYC756,12/5/2000,M,IQT03512,,,,no
120,C06,MYC756,12/5/2000,M,IQT03513,,,,no
120,D06,MYC756,12/5/2000,M,IQT03514,,,,no
120,E06,MYC425,12/6/2000,M,IQT03515,,,,no
120,F06,MYC425,12/6/2000,M,IQT03516,,,,no
120,G06,MYC182,12/6/2000,M,IQT03517,,,,no
120,H06,MYC735A,12/5/2000,M,IQT03518,,,,no
120,A07,MYC735A,12/5/2000,M,IQT03519,,,,no
120,B07,MYC201,12/6/2000,M,IQT03520,,,,no
120,C07,MYC175,12/6/2000,M,IQT03521,,,,no
120,D07,MYC794,12/5/2000,M,IQT03522,,,,no
120,E07,MYC794,12/5/2000,M,IQT03523,,,,no
120,F07,MYC420,12/6/2000,M,IQT03524,,,,no
120,G07,MYC420,12/6/2000,M,IQT03525,,,,no
120,H07,MYC420,12/6/2000,M,IQT03526,,,,no
120,A08,MYC420,12/6/2000,M,IQT03527,,,,no
120,B08,MYC866,9/29/2000,M,IQT03528,,,,no
120,C08,MYC414B,12/1/2000,M,IQT03529,,,,no
120,D08,MYC414B,12/1/2000,M,IQT03530,,,,no
120,E08,MYC406,10/3/2000,M,IQT03531,,,,yes
120,F08,MYC406,10/3/2000,M,IQT03532,,,,yes
120,G08,MYC406,10/3/2000,M,IQT03533,,,,yes
120,H08,MYC415,12/6/2000,M,IQT03534,,,,no
120,A09,MYC430,12/6/2000,M,IQT03535,,,,no
120,B09,MYC404,9/27/2000,M,IQT03536,,,,no
120,C09,MYC404,9/27/2000,M,IQT03537,,,,no
120,D09,MYC445,12/6/2000,M,IQT03538,,,,no
120,E09,MYC835,9/29/2000,M,IQT03539,,,,no
120,F09,MYC868,9/29/2000,M,IQT03540,,,,no
120,G09,MYC416,12/6/2000,M,IQT03541,,,,no
120,H09,MYC435,12/6/2000,M,IQT03542,,,,no
120,A10,MYC435,12/6/2000,M,IQT03543,,,,no
120,B10,MYC435,12/6/2000,M,IQT03544,,,,no
120,C10,MYC435,12/6/2000,M,IQT03545,,,,no
120,D10,MYC435,12/6/2000,M,IQT03546,,,,no
120,E10,MYC435,12/6/2000,M,IQT03547,,,,no
120,F10,MYC435,12/6/2000,M,IQT03548,,,,no
120,G10,MYC435,12/6/2000,M,IQT03549,,,,no
120,H10,MYC843B,9/29/2000,M,IQT03550,,,,no
120,A11,MYC658,12/7/2000,M,IQT03551,,,,no
120,B11,MYC741,12/5/2000,M,IQT03552,,,,no
120,C11,MYC417,12/6/2000,M,IQT03553,,,,yes
120,D11,MYC767,12/5/2000,M,IQT03554,,,,no
120,E11,MYD020,10/2/2000,M,IQT03555,,,,yes
120,F11,MYD020,10/2/2000,M,IQT03556,,,,yes
120,G11,MYD022,10/2/2000,M,IQT03557,,,,no
120,H11,MYD022,10/2/2000,M,IQT03558,,,,no
120,A12,SA244,1/9/2001,M,IQT03559,,,,yes
120,B12,SA244,1/9/2001,M,IQT03560,,,,yes
120,C12,SA244,1/9/2001,M,IQT03561,,,,yes
120,D12,SA244,1/9/2001,M,IQT03562,,,,yes
120,E12,SA519,1/9/2001,M,IQT03563,,,,no
120,F12,SA244,1/9/2001,M,IQT03564,,,,yes
120,G12,SA244,1/9/2001,M,IQT03565,,,,yes
121,A01,unknown,12/1/2003,M,IQT03566,Date is place holder. Sample from Winter 2003,,SG-IQT-387,no
121,B01,unknown,12/1/2003,M,IQT03567,Date is place holder. Sample from Winter 2003,,SG-IQT-388,no
121,C01,unknown,12/1/2003,M,IQT03568,Date is place holder. Sample from Winter 2003,,SG-IQT-389,no
121,D01,unknown,12/1/2003,M,IQT03569,Date is place holder. Sample from Winter 2003,,SG-IQT-390,no
121,E01,unknown,12/1/2003,M,IQT03570,Date is place holder. Sample from Winter 2003,,SG-IQT-391,no
121,F01,unknown,12/1/2003,M,IQT03571,Date is place holder. Sample from Winter 2003,,SG-IQT-392,no
121,G01,unknown,12/1/2003,M,IQT03572,Date is place holder. Sample from Winter 2003,,SG-IQT-393,no
121,H01,unknown,12/1/2003,M,IQT03573,Date is place holder. Sample from Winter 2003,,SG-IQT-394,no
121,A02,unknown,12/1/2003,M,IQT03574,Date is place holder. Sample from Winter 2003,,SG-IQT-395,no
121,B02,unknown,12/1/2003,M,IQT03575,Date is place holder. Sample from Winter 2003,,SG-IQT-396,no
121,C02,unknown,12/1/2003,M,IQT03576,Date is place holder. Sample from Winter 2003,,SG-IQT-397,no
121,D02,unknown,12/1/2003,M,IQT03577,Date is place holder. Sample from Winter 2003,,SG-IQT-398,no
121,E02,unknown,12/1/2003,M,IQT03578,Date is place holder. Sample from Winter 2003,,SG-IQT-399,no
121,F02,unknown,12/1/2003,M,IQT03579,Date is place holder. Sample from Winter 2003,,SG-IQT-400,no
121,G02,unknown,11/30/2007,M,IQT03580,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-21-M1,no
121,H02,unknown,11/30/2007,M,IQT03581,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-21-M2,no
121,A03,unknown,11/30/2007,M,IQT03582,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-22-M,no
121,B03,unknown,11/30/2007,F,IQT03583,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-24-F,no
121,C03,unknown,11/30/2007,M,IQT03584,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-27-M1,no
121,D03,unknown,11/30/2007,M,IQT03585,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-27-M2,no
121,E03,unknown,11/30/2007,M,IQT03586,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-28-M,no
121,F03,unknown,11/30/2007,M,IQT03587,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-32-M1,no
121,G03,unknown,11/30/2007,M,IQT03588,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-32-M2,no
121,H03,unknown,11/30/2007,M,IQT03589,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-34-M,no
121,A04,unknown,11/30/2007,M,IQT03590,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-35-M,no
121,B04,unknown,11/30/2007,M,IQT03591,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-36-M,no
121,C04,unknown,11/30/2007,M,IQT03592,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-38-M,no
121,D04,unknown,11/30/2007,M,IQT03593,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-39-M,no
121,E04,unknown,11/30/2007,F,IQT03594,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-40-F1,no
121,F04,unknown,11/30/2007,M,IQT03595,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-40-M2,no
121,G04,unknown,11/30/2007,F,IQT03596,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-41-F,no
121,H04,unknown,11/30/2007,F,IQT03597,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-43-F1,no
121,A05,unknown,11/30/2007,M,IQT03598,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-43-M2,no
121,B05,unknown,11/30/2007,M,IQT03599,"SG-IQT, Date is place holder. Sample from Nov/Dec 2007",,STS-44-M,no
